Date,SPY,MMM,ABT,ANF,ACN,ADBE,AMD,AES,AFL,A,APD,ARG,AKAM,AA,ATI,AGN,ALL,ALTR,MO,AMZN,AEE,AEP,AXP,AIG,AMT,AMP,ABC,APH,BK,BAX,BDX,BRK.B,BBY,BIG,BIIB,BLK,HRB,BA,BWA,BXP,BSX,BMY,BF.B,CHRW,CA,COG,CPB,COF,CAH,CFN,KMX,CCL,CAT,CNP,CF,SCHW,CVX,CMG,CB,CI,CINF,CTAS,CSCO,C,CLF,CLX,CME,CMS,COH,KO,CCE,CTSH,CL,CMCSA,CMA,CAG,COP,CNX,ED,STZ,GLW,COST,CVH,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DF,DE,DELL,XRAY,DVN,DFS,DLTR,D,DOV,DTE,DD,DUK,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ETR,EOG,EQT,EFX,EQR,EL,EXC,EXPE,EXPD,XOM,FFIV,FAST,FII,FDX,FIS,FITB,FHN,FSLR,FE,FLS,FLR,FMC,FTI,F,FOSL,BEN,FCX,GME,GCI,GPS,GD,GE,GIS,GPC,GNW,GILD,GS,GT,GOOG,GWW,HAL,HOG,HIG,HAS,HP,HES,HPQ,HD,HON,HRL,HST,HUM,HBAN,ITW,IR,TEG,INTC,ICE,IBM,IFF,IGT,IP,IPG,INTU,ISRG,IVZ,IRM,JBL,JNJ,JCI,JOY,JPM,JNPR,K,KEY,KMB,KIM,KMI,KLAC,KSS,KR,LH,LRCX,LEG,LEN,LIFE,LLY,LNC,LMT,L,LOW,LSI,MTB,M,MRO,MPC,MAR,MMC,MAS,MA,MAT,MKC,MCD,MCK,MDT,MRK,MET,MCHP,MU,MSFT,TAP,MNST,MCO,MS,MOS,MSI,MUR,NBR,NDAQ,NOV,NTAP,NFLX,NWL,NFX,NEM,NWSA,NEE,NKE,NI,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,OI,PCAR,PH,PDCO,PAYX,BTU,POM,PEP,PKI,PRGO,PFE,PCG,PM,PSX,PNW,PXD,PBI,PNC,RL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PWR,QCOM,DGX,RRC,RTN,RHT,RF,RSG,RHI,ROK,COL,ROP,ROST,RDC,R,CRM,SCG,SLB,STX,SEE,SRE,SHW,SPG,SLM,SJM,SNA,SO,LUV,SWN,SE,STJ,SWK,SBUX,HOT,STT,SRCL,SYK,SUN,SYY,TROW,TGT,TEL,THC,TDC,TER,TXN,TXT,HSY,TRV,TMO,TWC,TJX,TSS,TRIP,TSN,USB,UNP,UNH,UPS,X,UNM,URBN,VFC,VLO,VTR,VRSN,VZ,V,VNO,VMC,WMT,DIS,WM,WAT,WPI,WFC,WDC,WU,WY,WHR,WMB,WEC,WYN,WYNN,XEL,XRX,XYL,YUM,ZMH,ZION
12/7/2018 16:00,263.57,198.24,69.95,18.76,157.45,238,19.46,15.53,43.25,70.25,157.16,0.93,66.65,28.82,24.91,2.78,83.81,29.26,54.18,81.46,70.42,79.32,106.68,37.9,166.43,115.82,4.65,41.79,47.71,65.02,228.56,204.88,60.58,31,316.73,393.1,27.04,323.22,31.44,129.08,35.48,53.08,45.93,87.69,14.58,102.5,37.77,82.67,53.91,0.64,62.56,56.73,123.55,28.38,41.03,41.47,115.49,467.43,130.96,206.11,80.14,171.4,46.44,58.35,8.93,162.47,187.11,52.93,174.4,49.09,0.6,68,62.71,37.41,74.03,30.84,65.91,13.37,82.46,188.61,31.43,224.86,261.75,115.76,22.68,138.6,74.09,36.46,90.31,104.83,58.96,3.65,147.26,29.12,36.31,27.2,64.84,83.39,75.61,79.5,101.69,76.54,89.99,73.2,71.25,29.06,154.07,58.51,52.4,82.52,62.95,88.46,103.61,18.41,99.36,71.67,137.12,33.5,118.24,70.57,77.64,165.32,27.63,23.8,201.39,104.62,25.59,15.12,42.59,39.23,45.4,36.53,69.4,14.71,8.82,17.58,32.24,10.92,3.42,12.75,26.99,167.38,43.76,38.48,99.54,4.33,68.15,179.67,22.12,51.83,289.43,29.68,38.25,41.63,83.93,60.74,52.61,22.93,172.79,138.71,44.34,18.39,306,13.42,129.47,22.3,225,46.24,78.55,113.99,137,16.88,42.38,22.64,202.46,163.9,18.52,34.05,23.26,145.43,32.66,1.98,103.29,27.66,57.09,16.73,113.5,16.93,16.35,92.19,62.48,29.17,121.95,138.03,38.38,42,8.04,113.58,56.4,285.4,45.78,89.4,0.04,157.87,31.69,16.05,61.56,111.25,84.77,30.13,196.5,13.43,75.19,182.96,124.94,94.24,73.15,40.63,35.13,35.31,104.82,63.37,28.71,145.78,41.32,33.52,127.53,29.99,155,29.12,29.81,64.39,265.14,22.68,2.3,33.39,12.36,45.72,73.34,27.14,49.36,156.99,88.93,257.54,40.53,57.51,36.9,331.45,66.54,75.5,59.99,46,17.63,38.06,157.04,22.87,67.68,30.97,20.4,115.82,36.88,59.93,41.61,25.79,84.56,90.35,90.78,143,7.09,126.56,104.9,103.23,31.09,44.4,92.45,63.42,66.84,85.87,55.44,214.14,26.23,31.33,55.99,87.56,13.84,139.43,0.25,14.9,74.89,58.26,161.55,12.6,284.82,78.34,37.6,51.32,135.95,4.16,43.04,39.9,34.35,57.98,129.83,188.42,9.67,98.17,151,46.98,51.36,4.39,12.1,948,122.59,65.47,961,65.04,43.93,168.85,27.19,65.02,93.28,67.81,73.33,23.32,36.78,32.61,92.38,51.22,107.14,123.56,235.86,12.6,45.29,11.1,61.61,56.21,51.76,147.45,269.18,105.32,21.31,32.25,37.04,76,75.99,65.47,153.95,57.68,137.11,70.66,101.36,93.19,111.98,91.21,188.94,18.1,50.26,42.03,18.15,25.27,120.37,24.48,73.77,407.5,104.99,53.19,25.51,65.69,90.43,981,45.11
12/14/2018 16:00,260.47,196.1,70.76,18.9,155.53,230,19.9,15.95,44.61,69.36,155.41,0.86,65.1,28.61,23.38,2.78,79.3,27.4,52.73,79.6,69.81,80.01,105.7,37.49,166.6,110.19,4.41,41.62,48.67,65.7,225.65,200,55.37,28.5,314.55,382.3,26.98,318.75,30.47,125.74,35.8,52.12,47.06,84.65,14.93,100.5,39.16,78.73,50.06,0.62,61.21,56.33,126.77,29.3,42.06,41.19,113.83,457.83,128.12,205.37,79.41,169.74,45.82,55.02,8.01,164.52,187.64,52.89,170.53,49.34,0.55,67.77,65.17,36.34,68.98,29.89,64.55,12.34,83.83,181.27,31.43,207.06,261.45,114.55,21.94,133.84,71.88,35.5,89,103.2,58.02,3.26,149.01,29.62,36.97,25.84,61.82,85.86,76.92,76.32,100.59,75.16,90.75,71.5,70.58,28.91,154.47,59.64,53.38,80.16,60.44,89.78,100.08,19.4,97.18,69.94,135.18,33.57,118.36,70.48,75.58,165.44,26.94,21.9,184.11,104.59,23.68,13.56,43.64,39.12,41.77,32.9,66.92,14.1,8.52,15.88,31.37,10.57,3.19,12.22,26.61,168.97,44.32,37.38,98.9,4.45,65.57,172.77,20.78,52.11,284.41,29,34.72,41.27,84.06,58.48,50.9,22.01,172.29,136.44,44.57,17.78,299.93,12.17,131.04,21.22,232,47.86,77.1,114.52,135.5,15.56,41.13,22.21,200.93,163.94,16.95,35.02,21.84,133,31.97,1.97,100.29,27.77,56.64,15.13,117.42,16.45,16.17,89.51,61.24,29.55,118.05,135.37,36.16,40.21,6.34,111.93,53.53,287.7,45.07,93.36,0.04,147.81,30.61,15.04,59.87,107.66,83,29.54,195.33,11.79,75.79,183.29,116.66,93.72,72.93,38.89,35.82,34.2,106.03,62,26.35,145.52,39.64,30.93,126.65,27.53,127,28.85,26.68,61.43,266.84,22.08,2.2,33.31,12.25,45.31,72.53,27.49,48.61,150.88,86.37,262.71,42.32,56.39,36.61,348.17,65.1,75.78,60.19,46.6,16.97,37.71,151.02,21.6,65.9,30.48,19.16,113.95,36.17,56.99,41.49,26.01,82.5,86.83,91.44,137.14,6.54,118.5,101.5,100.14,30.59,43.62,96.64,62,64.81,82.37,55.69,203.47,25.61,30.27,57.62,85.48,11.74,140.42,0.26,13.47,74.42,57.76,156.74,11.72,273.84,79.21,38.4,49.07,137.04,3.96,39.1,38.55,33.94,59.25,128.67,182.66,8.79,101.91,147.32,47.33,50.09,3.8,11.87,936.2,118.36,65.34,914,63.53,40.4,166.56,27.7,65.45,91.97,67.17,73,21.24,37.42,32.51,94.26,49.47,107.87,120.55,234.19,12.5,45.22,11,60.7,55.3,48.75,142.57,265.02,98.66,20.02,29.69,33.22,75.15,73.3,62.56,152.67,57.08,135.09,68.36,99.64,91.85,112.2,91.14,188.97,15,46.54,38.78,18.18,24.03,113.2,23.45,74.36,410,106.7,53.14,24.45,65.44,91.7,980.7,41.54
12/21/2018 16:00,240.7,183.75,67.27,17.02,137.2,208.8,16.93,14.45,43.23,63.29,155.19,0.77,59.8,26.39,21.74,2.47,79.85,25.73,49.09,68.87,66.94,76.43,91.33,37.4,158,100.31,4.24,38.64,44.64,62.9,208.89,192.1,48.86,27.05,280.6,369.16,23.94,304.55,29.71,113.47,32.83,49.82,45.98,80.87,14.83,83,35.75,72.39,44.44,0.6,58.96,47.86,120.07,28.37,41.03,39.14,104.21,394.42,124.89,181.3,75.63,159.97,41.85,50.24,7.68,154.51,182.65,51.17,166.03,47.57,0.55,60.09,59.91,33.75,65.56,22.15,59.8,11.69,79.96,162.18,28.78,194.52,232.75,106.2,20.23,128.22,63.7,33.62,87.3,99.18,49.82,2.75,142.99,28.77,35.65,21.91,56.4,83.46,74.89,68.99,97.04,72.04,87.67,69.16,66.37,26.58,143.96,56.18,48.07,76.57,56.87,86.76,87.26,18.67,91,67.24,125.82,32.74,110.15,64.76,68.12,154.62,25.22,18.84,158,97.85,22.73,12.71,40.55,37.19,37.44,30.23,61.42,13.42,8.05,15.2,28.4,10.05,2.99,11.29,24.6,150.49,44.64,38.81,93.21,4.51,62.62,160.05,19.87,48.98,272.21,25.85,32.23,42.19,78.11,46.17,41.49,19.65,160.48,129.44,42.54,16.54,274.64,11.59,124.04,19.86,232,44.84,72.82,105.97,128.21,13.7,37.04,20.15,185.81,148.67,16,32.13,23.4,128.09,29.47,1.81,94.17,26.23,54.09,14.3,115.95,14.72,15.57,85.67,59.4,27.4,106.63,127.16,34.88,38.96,5.6,109.42,49.34,256.55,43.87,87.64,0.04,138.72,28.2,13.45,56.74,102.88,77.49,28.5,175.19,9.56,69.07,174.15,108.34,88.6,69.51,38.63,33.99,30.32,98.23,55.5,24.12,132.58,37.68,28.56,111.73,23.41,99.5,26.5,25.24,56.75,246.39,18.86,2.05,33.53,11.04,43.53,72.37,26.05,44.32,144.38,79.39,235.24,37.21,51.93,32.39,330.57,59.98,70.23,53.9,44,16.04,36.6,145.58,19.79,63.84,29.92,19.93,109.42,32.68,37.03,39.72,22.75,66.21,82.38,89.41,125.08,5.98,111.49,97.53,96.32,28.4,41.6,90.97,59.42,58.87,78.45,52.44,203.3,25.13,28.25,54.85,81.7,9.98,137.75,0.28,12.86,71.56,54.04,144.78,11.61,258.08,76.98,37.6,46.07,122.91,3.98,35.7,36.36,33.64,55.91,125.52,164.88,8.15,96.1,138.64,45.09,45.95,3.43,10.74,937.8,113.69,61.39,905,60.17,36.8,150.73,25.25,60.89,86.78,61.13,71.99,17.54,35.89,29.56,90.41,45.51,105.91,116.06,215.79,12.75,41.93,10.4,52.48,51.73,44.61,132.54,238.34,93.5,18.19,28.13,31.88,69.87,71.64,60.27,142.44,54.92,124.26,62.32,93.3,87.13,104.22,88.01,176.56,11.7,45.12,35.9,16.83,21.28,104.93,21.78,71.44,407.5,93.41,50.9,19.33,63.44,88.14,906.1,39.06
12/28/2018 16:00,247.75,189.37,71.09,19.39,139.82,223.13,17.82,14.27,44.95,65.96,160.7,0.88,61.05,26.6,21.94,2.37,82.02,26.74,48.89,73.9,64.94,74.73,94.42,38.62,158.83,103.15,4.32,40.24,46.65,65.21,216.43,202.08,51.34,28.05,293.52,388.23,25.23,316.38,30.36,111.93,34.67,50.94,47.42,83.21,14.83,83,33.44,74.66,44.58,0.56,62.49,48.68,125.61,28,42.37,41.06,108.65,424.19,127.81,190.65,76.61,166.91,42.77,51.83,7.86,153.12,186.11,49.37,175,47.2,0.55,62.93,59.62,34.35,67.88,21.18,61.67,11.66,76.48,162.86,29.75,202.04,238.45,108.12,20.69,131.66,65.19,34.59,90.27,98.34,50.37,3.29,145.28,22.4,37.1,22.46,58.31,87.73,73.26,69.8,93.69,75.51,86.12,72.3,68.24,28.24,144.37,57.23,50.14,79.3,59.13,85.49,87.52,19.19,92.86,66.24,128.56,31.92,113.29,66.38,68.17,160.63,26.03,20.15,158.98,100.81,23.37,13.03,42.39,37.26,37.65,31.83,63.46,13.77,7.81,16.23,29.17,10.47,3.07,11.47,25.62,155.32,46.88,38.76,95.51,4.6,61.88,163.03,20.34,51.85,281.47,26.46,33.96,43.77,81.13,47.62,40.38,20.34,170.22,130.76,42.37,16.68,282.28,11.89,124.72,20.38,240,46.75,74.45,107.96,132.23,14.47,37.69,20.43,195.85,157.07,16.55,32.39,24.49,127.27,29.61,1.89,96.83,26.75,53.72,14.61,113.21,15,15.29,88.63,65.06,27.58,106.96,135.42,35.81,39.43,7.14,114.2,51,261.26,44.91,91.87,0.04,141.23,30.02,14.08,58.24,107.24,78.87,28.9,186.16,9.94,69.51,175.56,110.04,89.26,71.87,40.62,35.82,31.57,100.39,55.94,24.52,139.35,39.37,28.82,112.25,23.13,100.5,26.84,25.77,59.09,256.08,18.38,2.1,34.47,11.25,43.18,73.34,25.48,46.05,148.01,82.77,242.25,38.62,51.9,33.41,342.1,60.47,72.32,52.98,44.82,17.11,38.06,148.25,19.87,64.67,30.48,19.56,110.36,34.18,39.92,40.7,23.89,67.27,84.96,85.25,130.51,5.96,115.37,101.78,101.23,28.35,43.56,91.18,59.65,58.49,80.78,51.33,201.9,26.04,30.02,56.81,82.01,9.64,137.26,0.34,13.35,71.93,56.4,148.92,12,263.82,81.58,37.6,47.68,134.68,4.03,36.6,38.35,34.21,53.64,129.86,168.1,8.35,93.91,144.25,43.95,46.76,3.53,11.15,943.6,118.83,63.39,918,63.48,36.6,154.8,26.32,62.28,91.34,64.96,74.75,17.3,37.44,31.19,93.81,45.65,106.3,118.24,222.45,13,43.81,10,53.55,52.34,45.21,136.78,246.24,96.53,18.25,29,33.38,70.57,73.48,59.36,146.88,55.27,130.94,62.11,97.07,92.13,107.3,87.95,184.76,11.7,45.78,36.74,17.04,21.83,107.27,21.48,69.01,407.5,97.24,49.25,19.65,65.3,91.61,800.2,40.43
1/4/2019 16:00,252.39,191.32,68.11,19.97,141.07,226.19,19,14.64,44.92,65.46,161.61,0.9,59.38,28.34,22.61,3.29,82.67,27.11,50.3,78.77,64.59,73.44,97.64,40.18,158.31,110.73,4.25,38.77,47.91,66.5,211.55,195.2,52.75,30.09,318.33,391.82,25.46,327.08,31.1,111.51,34.21,46.89,47.06,82.69,15.13,83.5,32.84,79.54,44.92,0.59,63.61,50.05,128.15,28.68,43.96,42.44,110.82,455,128.4,188.69,75.89,172.56,42.92,55.13,8.47,153.06,184.68,48.85,175.38,47.57,0.55,63.7,59.52,35.81,71.5,21.86,63.75,12.08,76.55,166.62,29.21,206.24,252.5,108.07,20.93,136.17,66.82,36.75,89.05,101.4,54,3.5,151.68,23.28,39.01,24.57,61.29,92.89,72.21,72.96,93.58,77.94,85.37,74.83,68.53,28.97,146.67,58.42,49.57,84.42,59.72,84.8,93.92,19.52,94.25,64.56,129.92,31.83,113.09,66.92,71.15,159.79,26,22.45,164.43,101.78,24.76,13.81,46.32,37.17,38.24,34.12,66.61,14.62,8.08,16.5,30.26,10.82,3.81,12.35,25.4,157.77,51.38,39.82,93.79,4.79,68.25,175.05,21.18,53.54,279.13,28.42,34.68,44.14,80.79,49,45.69,20.72,173.62,134.62,41.7,16.87,276.62,12.38,127.18,20.94,222,47.22,75.67,112.06,136.13,15.09,40.01,20.73,196,157.23,17.26,33.18,23.95,127.83,31.21,1.87,100.69,27,53.77,15.58,111.88,14.82,16.24,91.3,66.41,27.66,109.93,138.06,36.52,41.21,7.39,114.66,53.73,265.04,45.65,93.87,0.04,148.28,29.38,15.41,61.65,107.81,79.92,30.74,189.76,10.41,68.33,178.28,114.33,88.13,72.73,42.28,34.51,32.7,101.93,59.71,24.9,143.28,41.3,30.39,115.56,25.61,119.5,27.32,26.73,59.43,297.57,19.16,2.4,34.38,11.77,43.13,74.65,25.54,46.97,150.53,84.75,247.9,39.04,53.83,34.05,341.82,63.21,73.34,56.65,46.71,17.8,39.35,151.33,20.55,66.2,31.48,20.22,110.48,34.67,42.32,40.74,24.4,69.55,90.84,84.74,139.29,6.48,121.23,104.79,99.91,28.87,45.3,92.49,59.56,58,85.04,51.37,196.6,27.2,31.17,56.6,82.71,10.69,149.02,0.46,14.15,72.81,56.09,150.13,11.81,267.49,85.34,38.2,51.82,137.96,3.92,39.09,38.14,35.45,55.23,130.16,167.38,8.93,95.88,150.77,44.71,47.86,3.9,11.56,971,123.15,63.57,918,64.19,37.55,157.06,27.56,61.85,91.98,66.43,74.33,18.06,38.41,31.1,92.9,46.88,106.08,118.68,221.76,12.9,45.4,10.5,53.92,55.16,46.83,137.79,239.62,97.74,20.34,31.34,32.29,71.63,77.01,57.6,148.97,56.36,133.65,61.21,101.53,93.44,109.61,90.83,179.78,12.5,47.95,37.16,17.09,23.02,112.82,23.55,68.26,410,107.56,48.5,20.45,66.94,91.46,839.8,42.62
1/11/2019 16:00,258.98,192.21,69.33,20.11,146.23,237.55,20.27,15.39,45.69,70.38,156.79,0.98,63.1,28.55,24.79,2.78,83.45,29.23,48.9,82.03,65.55,74.44,98.55,41.66,161.4,113.44,4.35,40.75,48.08,66.81,223.13,196.29,56.51,31.35,333.21,397.91,25.78,352.9,34.49,119.15,35.56,47.99,46.86,85.63,15.72,79,35.04,80.94,47.59,0.57,64.99,52.4,132.1,29.38,44.4,43.82,112.54,506.95,129.52,194.66,77.05,177.79,43.49,56.69,8.6,153.35,180.55,49.73,184.07,47.34,0.55,64.92,62.1,35.63,73.31,21.61,66.39,12.58,75.93,159.21,30.05,210.51,263,107.38,21.74,139.54,65.81,39.6,93.31,107.99,56.07,3.85,158.28,22.5,40.71,26.36,62.54,97.28,69.85,77.86,95.18,78.72,84.61,76.9,70.22,30.41,149.57,59.32,50.93,90.7,62.02,85.82,96.87,20.37,96.65,67.55,125.94,32.66,114.22,68.4,71.72,163.73,27.42,25.3,170.99,103.53,25.06,14.23,47.5,38.37,41.55,36.64,69.62,15.83,8.82,17.7,30.33,11.6,3.96,13.06,25.24,163.81,55.81,41.8,96.16,4.8,68.16,176.93,21.27,52.86,284.5,30.7,36.55,44.46,86.92,53.43,51.27,21.17,179.41,137.36,42.54,17.74,283.47,12.63,130.31,22.71,226,48.93,73.1,116.01,134.95,15.76,42.83,22.28,206.15,168.44,17.38,34.83,24.55,129.75,32.18,1.9,99.91,28.13,54.97,15.96,117.2,15.87,17.11,94.03,67.27,28.43,113.33,144.11,38.34,46.41,7.52,116.18,55.24,277.73,46.58,97.3,0.04,150.81,25.42,16.11,64.87,109.42,81.15,32.56,195.9,12.25,70.06,182.37,122.16,84.84,71.42,43.72,38.57,36.01,102.8,63.34,27.19,148.97,41.74,31.64,116,26.79,141,26.9,29.11,61.65,337.59,20.4,2.2,34.88,12.24,43.93,76.04,26.39,47.38,163.58,85.65,256.05,40.3,56.59,37.21,338.73,66.22,76.51,59.8,48.29,18.57,39.63,157.98,21.82,67.29,31.92,21.94,108.16,35.1,45.34,40.62,17.59,69.5,92.69,84.77,142.24,6.85,120.05,105.43,101.86,29.5,46.02,91.77,61.68,62.36,87.74,51.88,200.7,28.58,32.3,57.5,85.03,11.5,158.22,0.39,14.78,74.65,58.38,155.85,11.53,273.16,91.21,37.6,55.62,147.55,4.07,41.74,40.67,36.57,57.03,131.98,172.35,9.03,102.19,160.33,46.61,48.52,4.35,12.57,988.8,132.71,63.73,963,67.01,39.54,159.49,28.24,63.04,90.25,69.61,78.46,21.69,40.11,32.33,98.59,48.01,106.59,120.47,240,12.86,47.46,11.3,56.02,57.83,47.44,153.21,247.67,97.91,21.04,32.37,32.62,71.46,78.47,60.12,157.93,58.02,138.06,65.14,101.62,94.84,112.65,93.65,198.24,13.8,47.87,40.03,17.52,24.21,123.09,25.04,69.44,420,113.55,49.29,22.14,69.32,90.94,936.1,43.99
1/18/2019 16:00,266.46,195.86,71.42,20.72,150.45,247.51,20.77,15.55,47.7,71.93,158.62,0.99,65.79,29.27,25.47,2.68,85.7,30.93,48.31,84.81,67.24,76.09,100.48,44.16,164.67,121.11,4.59,41.25,52.66,70.63,236.01,204.48,58.71,31.88,337.42,419.45,25.63,364.73,35.74,121.52,37.69,50.12,45.91,88.67,16.61,79,35.49,84.97,49.05,0.59,61.92,54.88,136.6,29.44,44.18,47.98,114.37,513.24,133.59,194.83,80.35,184.91,45.03,63.12,9.01,154.37,183.43,50.88,189.19,47.61,0.55,67.82,62.63,36.21,81.19,21.57,67.9,13.44,76.51,164.15,30.63,213.59,277,107.61,22.45,150.56,65.52,37.18,95.25,109.02,57.37,4.64,164.61,21.93,40.83,27.14,66.37,94.66,68.77,80.69,96.13,82.68,85.6,81.2,71.87,31,154.5,54.88,56.14,92.52,63.68,86.29,101.05,21.18,104.24,70.12,127.54,32.87,118.48,69.29,72.99,158.64,29.68,25.2,176.91,105.84,27,14.4,47.94,38.87,43.1,38.53,69.89,16.86,8.58,18,31.54,12.56,3.98,13.25,26.01,168.58,56.56,43.47,97.93,5.01,69.18,202.54,20.58,54.91,305.39,32.25,37.43,46.68,88.85,54.14,52.81,21.75,179.58,141.85,43.84,17.52,295.56,13.59,136.67,23.22,216,49.19,75.63,118.27,138.06,15.26,43.25,22.25,213.87,180.85,18.84,35.64,25.42,130.69,32.73,1.93,104.59,28.32,55.76,16.85,116.87,16.55,18.01,95.73,69.95,29.43,118.29,147.55,39.61,44.1,8.02,116.59,59.16,282.87,47.53,94.98,0.04,165.59,25.79,16.1,66.09,109.05,84.06,32.22,202,12.44,69.72,182.57,126.67,87.3,72.34,45.31,38.82,35.76,107.71,63.62,27.79,159.4,43.69,32.2,115.6,28.13,153,27.71,30.45,62.98,339.1,21.09,2.15,31.77,12.52,44.02,80.45,26.65,47.52,169.05,91.16,267.75,40.34,58.73,39.23,351.5,67.03,76,63.19,49.27,19.49,41.99,162.49,22.29,69.9,34.68,23.76,110.07,37.05,45.97,40.29,7.23,73.79,95.3,85.67,144.9,7.15,125.25,111.57,105.43,30.07,50.1,91.42,64.42,64.7,92.26,51.94,203.13,26.59,33.5,55.27,87.04,11.55,151.2,0.34,15.7,76.26,60.87,164.75,12.32,282.04,93.01,36.7,56.68,152.51,4.06,44.73,40.23,37.74,56.34,132.84,173.96,9.39,104.79,167.76,47.22,51.57,4.59,12.6,983.2,136.88,64.7,982,71.3,41.77,167.55,29.13,62.68,96.61,70.68,81.25,21.99,43.98,32.9,99.42,49.4,108.14,124.01,240.66,12.81,49.16,11.1,59.04,60.96,50.22,158.34,265.5,101.6,21.5,34.45,32.55,82.34,82.59,61.04,164.44,57.09,138.5,66.39,103.61,97.73,111.04,94.47,206.94,14.5,50.01,39.2,18.26,25.08,127.06,26.4,70.86,420,115.18,50.7,23.43,71.21,92.36,1002,47.05
1/25/2019 16:00,265.78,195.9,71.15,21.27,151.85,244.95,21.93,15.88,47.57,73.65,160.91,0.95,65.44,29.02,26.63,4.63,86.15,31.25,44.24,83.53,67.94,76.8,100.77,43.18,167.41,121.12,4.59,43.15,53.4,70.33,236.97,202.75,59.34,32.5,336.77,409.95,25.91,364.2,36.05,123.48,37.45,48.93,45.5,87.05,17.45,79,34.24,79.62,49.35,0.57,60.31,55.51,136.86,29.79,42.55,47.97,113.22,543.37,132.29,196.28,79.35,184.98,46.13,64.02,9.61,147.69,185.94,50.81,195.92,47.37,0.55,70.02,61.84,35.78,82.07,21.01,66.99,13.19,75.95,166.8,30.36,209.07,262.5,113.7,22.07,146.84,65.45,37.3,94.26,106.43,57.09,4.17,161.5,23.22,41.41,27.25,66.73,96.92,69.16,79.48,97.11,82.26,85.85,80.86,71.07,33.72,153.89,55.43,56.88,91.74,63.94,87.1,99.1,19.97,105.63,70.67,128.07,33.12,117.11,69.33,71.72,158.5,29.77,25.25,175.36,105.43,27.78,14.71,49.86,38.79,42.76,37.32,68.78,16.32,8.86,17.49,31.59,11.24,3.98,13.41,25.68,171.22,57.18,43.29,96.8,4.78,68.9,200.74,20.53,54.55,291.83,32.1,36.88,46.76,90.13,53.42,53.1,22.1,180.4,141.71,41.46,17.49,300.68,13.55,133.25,24.18,241,47.04,75.76,127.96,137.8,16.07,44.47,22.41,214.3,171.68,19.02,36.05,25.83,128.23,32.71,1.95,103.39,28.38,54.22,16.81,108.12,16.7,17.74,101.39,70.7,28.12,118.04,165.49,39.97,44.56,7.83,114.97,59.49,287.04,47.79,93.82,0.04,168.31,25.51,15.9,64.08,109.85,83.52,31.62,202.94,12.43,60.68,184,127.05,87.02,69.56,45.47,40.32,38.96,107.17,64.4,27.93,156.53,42.98,31.89,116.18,27.46,145,28.56,30.44,63.73,338.05,21.32,2,33.16,12.69,43.55,80.61,26.36,47.08,165.12,91.13,272.84,40.93,58.1,40.04,337.44,66.53,76.4,62.44,49.8,19.62,41.79,160.99,22.29,70.39,35.44,24.81,109.35,36.35,45.9,38.5,11.77,72.73,93.02,86.94,140.23,7.13,124.92,113.64,103.5,30.67,50.08,93.6,65.3,66.01,92.91,52.65,205.64,26.96,34.75,51.3,85.41,11.27,142.4,0.34,15.65,76.24,60.99,166.36,12.75,283.15,92.51,36.5,55.02,149.74,3.99,45,43.66,37.95,56.55,130.94,177.11,11.02,101.44,163.22,47.5,54.98,4.53,13.63,951,120.58,67.09,981,72.64,43.49,165.76,30.49,62.02,94.55,72.39,80.15,22.05,44.33,36.75,104.41,52.6,104.3,124.98,240.9,13.2,48.87,12.3,57.23,60.72,51.37,160.95,268.05,100.83,21.64,34.37,32.24,83.5,82.19,62.43,165.96,56.4,138.67,66.2,100.77,96.94,111.09,94.9,229.16,13.3,50.13,43.16,18.23,25.7,125.07,26.67,71.04,420,118.53,50.54,24.54,69.86,92.71,998.6,48.68
